timestamp,elapsed_sec,process_rss_mb,gpu_memory_used_mb
2026-07-18T20:08:27+08:00,1470.659,1034.04,649
2026-07-18T20:08:32+08:00,1475.711,1054.29,649
2026-07-18T20:08:37+08:00,1480.776,1074.71,649
2026-07-18T20:08:42+08:00,1485.841,1031.02,649
2026-07-18T20:08:47+08:00,1490.934,1051.47,649
2026-07-18T20:08:52+08:00,1495.999,1071.73,649
2026-07-18T20:08:58+08:00,1501.055,1091.88,649
2026-07-18T20:09:03+08:00,1506.113,1112.2,649
2026-07-18T20:09:08+08:00,1511.24,1132.75,649
2026-07-18T20:09:13+08:00,1516.303,1153.13,624
2026-07-18T20:09:18+08:00,1521.486,1173.88,605
2026-07-18T20:09:23+08:00,1526.561,1194.21,605
2026-07-18T20:09:28+08:00,1531.64,1214.46,605
2026-07-18T20:09:33+08:00,1536.721,1005.41,605
