timestamp,elapsed_sec,process_rss_mb,gpu_memory_used_mb
2026-07-18T19:05:53+08:00,177.369,147.14,654
2026-07-18T19:05:58+08:00,182.43,147.14,654
2026-07-18T19:06:03+08:00,187.502,147.14,654
2026-07-18T19:06:08+08:00,192.558,147.14,654
2026-07-18T19:06:13+08:00,197.676,147.14,654
2026-07-18T19:06:18+08:00,202.804,147.14,654
2026-07-18T19:06:23+08:00,207.988,147.14,654
2026-07-18T19:06:28+08:00,213.046,147.14,654
2026-07-18T19:06:33+08:00,218.113,147.14,654
2026-07-18T19:06:38+08:00,223.22,147.14,654
2026-07-18T19:06:43+08:00,228.283,147.14,654
2026-07-18T19:06:48+08:00,233.337,147.14,654
2026-07-18T19:06:54+08:00,238.414,147.14,654
2026-07-18T19:06:59+08:00,243.478,147.14,654
2026-07-18T19:07:04+08:00,248.56,147.14,654
2026-07-18T19:07:09+08:00,253.637,147.14,654
2026-07-18T19:07:14+08:00,258.697,147.14,654
2026-07-18T19:07:19+08:00,263.798,147.14,654
2026-07-18T19:07:24+08:00,268.857,147.14,654
2026-07-18T19:07:29+08:00,273.969,147.14,654
2026-07-18T19:07:34+08:00,279.04,147.14,654
2026-07-18T19:07:39+08:00,284.096,147.14,654
2026-07-18T19:07:44+08:00,289.149,147.14,654
2026-07-18T19:07:49+08:00,294.215,147.14,654
2026-07-18T19:07:54+08:00,299.271,147.14,654
2026-07-18T19:07:59+08:00,304.326,147.14,654
2026-07-18T19:08:05+08:00,309.4,147.14,654
2026-07-18T19:08:10+08:00,314.467,147.14,654
2026-07-18T19:08:15+08:00,319.533,147.14,654
2026-07-18T19:08:20+08:00,324.607,147.14,654
2026-07-18T19:08:25+08:00,329.68,147.14,654
2026-07-18T19:08:30+08:00,334.744,147.14,654
2026-07-18T19:08:35+08:00,339.816,147.14,654
2026-07-18T19:08:40+08:00,344.876,147.14,654
2026-07-18T19:08:45+08:00,349.944,147.14,654
2026-07-18T19:08:50+08:00,355.09,147.14,654
2026-07-18T19:08:55+08:00,360.149,147.14,654
2026-07-18T19:09:00+08:00,365.25,147.14,654
2026-07-18T19:09:06+08:00,370.356,147.14,654
2026-07-18T19:09:11+08:00,375.427,147.14,654
2026-07-18T19:09:16+08:00,380.496,147.14,654
2026-07-18T19:09:21+08:00,385.56,147.14,654
2026-07-18T19:09:26+08:00,390.632,147.14,654
2026-07-18T19:09:31+08:00,395.701,147.14,654
2026-07-18T19:09:36+08:00,400.76,147.14,654
2026-07-18T19:09:41+08:00,405.82,147.14,654
2026-07-18T19:09:46+08:00,410.893,147.14,654
2026-07-18T19:09:51+08:00,415.962,147.14,654
2026-07-18T19:09:56+08:00,421.051,147.14,654
2026-07-18T19:10:01+08:00,426.129,147.14,654
2026-07-18T19:10:06+08:00,431.189,147.14,654
2026-07-18T19:10:11+08:00,436.265,147.14,654
2026-07-18T19:10:16+08:00,441.341,147.14,649
2026-07-18T19:10:22+08:00,446.414,147.14,620
2026-07-18T19:10:27+08:00,451.488,147.14,620
2026-07-18T19:10:32+08:00,456.625,147.14,620
2026-07-18T19:10:37+08:00,461.713,147.14,620
2026-07-18T19:10:42+08:00,466.771,147.14,620
2026-07-18T19:10:47+08:00,471.836,147.14,620
2026-07-18T19:10:52+08:00,476.905,147.14,620
2026-07-18T19:10:57+08:00,482.019,147.14,620
2026-07-18T19:11:02+08:00,487.097,147.16,620
2026-07-18T19:11:07+08:00,492.165,147.16,620
2026-07-18T19:11:12+08:00,497.23,147.16,620
2026-07-18T19:11:17+08:00,502.3,147.16,620
2026-07-18T19:11:23+08:00,507.359,147.16,620
2026-07-18T19:11:28+08:00,512.429,147.16,620
2026-07-18T19:11:33+08:00,517.516,147.16,620
2026-07-18T19:11:38+08:00,522.584,147.16,620
2026-07-18T19:11:43+08:00,527.643,147.16,620
2026-07-18T19:11:48+08:00,532.726,147.16,620
2026-07-18T19:11:53+08:00,537.797,147.16,620
2026-07-18T19:11:58+08:00,542.883,147.16,620
2026-07-18T19:12:03+08:00,547.956,147.16,620
2026-07-18T19:12:08+08:00,553.025,147.16,620
2026-07-18T19:12:13+08:00,558.095,147.16,620
2026-07-18T19:12:18+08:00,563.167,147.16,620
2026-07-18T19:12:23+08:00,568.236,147.16,620
2026-07-18T19:12:28+08:00,573.299,147.16,620
2026-07-18T19:12:34+08:00,578.373,147.16,620
2026-07-18T19:12:39+08:00,583.445,147.16,620
2026-07-18T19:12:44+08:00,588.515,147.16,620
2026-07-18T19:12:49+08:00,593.587,147.16,620
2026-07-18T19:12:54+08:00,598.676,147.16,620
2026-07-18T19:12:59+08:00,603.734,147.16,620
2026-07-18T19:13:04+08:00,608.798,147.16,620
2026-07-18T19:13:09+08:00,613.866,147.16,620
2026-07-18T19:13:14+08:00,618.92,147.16,620
2026-07-18T19:13:19+08:00,623.99,147.16,620
2026-07-18T19:13:24+08:00,629.051,147.16,620
2026-07-18T19:13:29+08:00,634.106,147.16,639
2026-07-18T19:13:34+08:00,639.207,147.16,625
2026-07-18T19:13:39+08:00,644.305,147.16,596
2026-07-18T19:13:45+08:00,649.39,147.16,612
2026-07-18T19:13:50+08:00,654.491,147.16,632
2026-07-18T19:13:55+08:00,659.568,147.16,639
2026-07-18T19:14:00+08:00,664.642,147.16,640
2026-07-18T19:14:05+08:00,669.713,147.16,635
2026-07-18T19:14:10+08:00,674.782,147.16,629
2026-07-18T19:14:15+08:00,679.838,147.16,617
2026-07-18T19:14:20+08:00,684.898,147.16,616
2026-07-18T19:14:25+08:00,689.969,147.16,637
2026-07-18T19:14:30+08:00,695.026,147.16,667
2026-07-18T19:14:35+08:00,700.188,147.16,665
2026-07-18T19:14:40+08:00,705.249,147.16,644
2026-07-18T19:14:45+08:00,710.33,147.16,626
2026-07-18T19:14:51+08:00,715.391,147.16,594
2026-07-18T19:14:56+08:00,720.455,147.16,593
2026-07-18T19:15:01+08:00,725.574,147.16,593
2026-07-18T19:15:06+08:00,730.657,147.16,593
2026-07-18T19:15:11+08:00,735.723,147.16,593
2026-07-18T19:15:16+08:00,740.796,147.16,593
2026-07-18T19:15:21+08:00,745.865,147.16,593
2026-07-18T19:15:26+08:00,750.929,147.16,593
2026-07-18T19:15:31+08:00,755.992,147.16,593
2026-07-18T19:15:36+08:00,761.125,147.16,593
2026-07-18T19:15:41+08:00,766.191,147.16,593
2026-07-18T19:15:46+08:00,771.247,147.16,593
2026-07-18T19:15:51+08:00,776.311,147.16,593
2026-07-18T19:15:57+08:00,781.375,147.16,593
2026-07-18T19:16:02+08:00,786.436,147.17,593
2026-07-18T19:16:07+08:00,791.504,147.17,593
2026-07-18T19:16:12+08:00,796.567,147.17,593
2026-07-18T19:16:17+08:00,801.643,147.17,593
2026-07-18T19:16:22+08:00,806.72,147.17,593
2026-07-18T19:16:27+08:00,811.778,147.17,593
2026-07-18T19:16:32+08:00,816.831,147.17,593
2026-07-18T19:16:37+08:00,821.922,147.17,593
2026-07-18T19:16:42+08:00,827.005,147.17,593
2026-07-18T19:16:47+08:00,832.077,147.17,593
2026-07-18T19:16:52+08:00,837.196,147.17,593
2026-07-18T19:16:57+08:00,842.258,147.17,593
2026-07-18T19:17:02+08:00,847.311,147.17,593
2026-07-18T19:17:08+08:00,852.378,147.17,593
2026-07-18T19:17:13+08:00,857.443,147.17,593
2026-07-18T19:17:18+08:00,862.567,147.17,593
2026-07-18T19:17:23+08:00,867.643,147.17,593
2026-07-18T19:17:28+08:00,872.705,147.17,593
2026-07-18T19:17:33+08:00,877.772,147.17,593
2026-07-18T19:17:38+08:00,882.882,147.17,593
2026-07-18T19:17:43+08:00,887.946,147.17,593
2026-07-18T19:17:48+08:00,893.003,147.17,593
2026-07-18T19:17:53+08:00,898.097,147.17,593
2026-07-18T19:17:58+08:00,903.176,147.17,593
2026-07-18T19:18:03+08:00,908.238,147.17,593
2026-07-18T19:18:08+08:00,913.303,147.17,593
2026-07-18T19:18:14+08:00,918.369,147.17,593
2026-07-18T19:18:19+08:00,923.434,147.17,593
2026-07-18T19:18:24+08:00,928.55,147.17,593
2026-07-18T19:18:29+08:00,933.627,147.17,593
2026-07-18T19:18:34+08:00,938.759,147.17,593
2026-07-18T19:18:39+08:00,943.836,147.17,593
2026-07-18T19:18:44+08:00,948.908,147.17,593
2026-07-18T19:18:49+08:00,953.965,147.17,593
2026-07-18T19:18:54+08:00,959.022,147.17,644
2026-07-18T19:18:59+08:00,964.108,147.17,646
2026-07-18T19:19:04+08:00,969.174,147.17,626
2026-07-18T19:19:09+08:00,974.238,147.17,619
2026-07-18T19:19:14+08:00,979.301,147.17,593
2026-07-18T19:19:20+08:00,984.373,147.17,593
2026-07-18T19:19:25+08:00,989.428,147.17,593
2026-07-18T19:19:30+08:00,994.492,147.17,593
2026-07-18T19:19:35+08:00,999.554,147.17,593
2026-07-18T19:19:40+08:00,1004.643,147.17,593
2026-07-18T19:19:45+08:00,1009.699,147.17,593
2026-07-18T19:19:50+08:00,1014.758,147.17,593
2026-07-18T19:19:55+08:00,1019.871,147.17,593
2026-07-18T19:20:00+08:00,1024.931,147.17,593
2026-07-18T19:20:05+08:00,1029.994,147.17,593
2026-07-18T19:20:10+08:00,1035.056,147.17,593
2026-07-18T19:20:15+08:00,1040.125,147.17,593
2026-07-18T19:20:20+08:00,1045.181,147.17,593
2026-07-18T19:20:25+08:00,1050.247,147.17,593
2026-07-18T19:20:30+08:00,1055.309,147.17,593
2026-07-18T19:20:36+08:00,1060.378,147.17,593
2026-07-18T19:20:41+08:00,1065.443,147.17,593
2026-07-18T19:20:46+08:00,1070.519,147.17,593
2026-07-18T19:20:51+08:00,1075.579,147.17,593
2026-07-18T19:20:56+08:00,1080.634,147.17,593
2026-07-18T19:21:01+08:00,1085.691,147.17,593
2026-07-18T19:21:06+08:00,1090.774,147.18,593
2026-07-18T19:21:11+08:00,1095.852,147.2,593
2026-07-18T19:21:16+08:00,1100.962,147.2,593
2026-07-18T19:21:21+08:00,1106.021,147.2,593
2026-07-18T19:21:26+08:00,1111.091,147.2,593
2026-07-18T19:21:31+08:00,1116.159,147.2,593
2026-07-18T19:21:36+08:00,1121.216,147.2,593
2026-07-18T19:21:41+08:00,1126.292,147.2,593
2026-07-18T19:21:47+08:00,1131.368,147.2,593
2026-07-18T19:21:52+08:00,1136.447,147.2,593
2026-07-18T19:21:57+08:00,1141.508,147.2,593
2026-07-18T19:22:02+08:00,1146.579,147.2,593
2026-07-18T19:22:07+08:00,1151.634,147.2,593
2026-07-18T19:22:12+08:00,1156.697,147.2,593
2026-07-18T19:22:17+08:00,1161.775,147.2,593
2026-07-18T19:22:22+08:00,1166.833,147.2,593
2026-07-18T19:22:27+08:00,1171.889,147.2,593
2026-07-18T19:22:32+08:00,1176.954,147.2,593
2026-07-18T19:22:37+08:00,1182.04,147.2,593
2026-07-18T19:22:42+08:00,1187.106,147.2,593
2026-07-18T19:22:47+08:00,1192.168,147.2,593
2026-07-18T19:22:52+08:00,1197.246,147.2,593
2026-07-18T19:22:57+08:00,1202.303,147.2,593
2026-07-18T19:23:03+08:00,1207.374,147.2,593
2026-07-18T19:23:08+08:00,1212.489,147.2,593
2026-07-18T19:23:13+08:00,1217.543,147.2,593
2026-07-18T19:23:18+08:00,1222.605,147.2,593
2026-07-18T19:23:23+08:00,1227.734,147.2,593
2026-07-18T19:23:28+08:00,1232.841,147.2,593
2026-07-18T19:23:33+08:00,1237.909,147.2,593
2026-07-18T19:23:38+08:00,1242.965,147.2,593
2026-07-18T19:23:43+08:00,1248.031,147.2,593
2026-07-18T19:23:48+08:00,1253.16,147.2,593
2026-07-18T19:23:53+08:00,1258.214,147.2,593
2026-07-18T19:23:58+08:00,1263.278,147.2,593
2026-07-18T19:24:03+08:00,1268.336,147.2,593
2026-07-18T19:24:09+08:00,1273.396,147.2,593
2026-07-18T19:24:14+08:00,1278.467,147.2,593
2026-07-18T19:24:19+08:00,1283.531,147.2,593
2026-07-18T19:24:24+08:00,1288.591,147.2,593
2026-07-18T19:24:29+08:00,1293.669,147.2,593
2026-07-18T19:24:34+08:00,1298.731,147.2,593
2026-07-18T19:24:39+08:00,1303.782,147.2,593
2026-07-18T19:24:44+08:00,1308.846,147.2,593
2026-07-18T19:24:49+08:00,1313.912,147.2,593
2026-07-18T19:24:54+08:00,1318.974,147.2,593
2026-07-18T19:24:59+08:00,1324.041,147.2,593
2026-07-18T19:25:04+08:00,1329.104,147.2,593
2026-07-18T19:25:09+08:00,1334.206,147.2,593
2026-07-18T19:25:14+08:00,1339.275,147.2,593
2026-07-18T19:25:19+08:00,1344.334,147.2,593
2026-07-18T19:25:25+08:00,1349.426,147.2,593
2026-07-18T19:25:30+08:00,1354.547,147.2,593
2026-07-18T19:25:35+08:00,1359.61,147.2,593
2026-07-18T19:25:40+08:00,1364.681,147.2,593
2026-07-18T19:25:45+08:00,1369.735,147.2,593
2026-07-18T19:25:50+08:00,1374.799,147.2,593
2026-07-18T19:25:55+08:00,1379.87,147.2,593
2026-07-18T19:26:00+08:00,1384.929,147.2,593
2026-07-18T19:26:05+08:00,1390.072,147.2,593
2026-07-18T19:26:10+08:00,1395.179,147.2,593
2026-07-18T19:26:15+08:00,1400.253,147.2,593
2026-07-18T19:26:20+08:00,1405.31,147.2,593
2026-07-18T19:26:26+08:00,1410.373,147.2,593
2026-07-18T19:26:31+08:00,1415.441,147.2,593
2026-07-18T19:26:36+08:00,1420.505,147.2,593
2026-07-18T19:26:41+08:00,1425.56,147.2,593
2026-07-18T19:26:46+08:00,1430.627,147.2,593
2026-07-18T19:26:51+08:00,1435.687,147.2,593
2026-07-18T19:26:56+08:00,1440.743,147.2,593
2026-07-18T19:27:01+08:00,1445.802,147.2,593
2026-07-18T19:27:06+08:00,1450.907,147.2,593
2026-07-18T19:27:11+08:00,1455.976,147.2,593
2026-07-18T19:27:16+08:00,1461.045,147.2,593
2026-07-18T19:27:21+08:00,1466.098,147.2,593
2026-07-18T19:27:26+08:00,1471.163,147.2,593
2026-07-18T19:27:31+08:00,1476.232,147.2,593
2026-07-18T19:27:36+08:00,1481.314,147.2,593
2026-07-18T19:27:42+08:00,1486.505,147.2,593
2026-07-18T19:27:47+08:00,1491.564,147.2,593
2026-07-18T19:27:52+08:00,1496.618,147.2,593
2026-07-18T19:27:57+08:00,1501.687,147.2,593
2026-07-18T19:28:02+08:00,1506.741,147.2,593
2026-07-18T19:28:07+08:00,1511.931,147.2,593
2026-07-18T19:28:12+08:00,1517.001,147.21,593
2026-07-18T19:28:17+08:00,1522.118,147.21,593
2026-07-18T19:28:22+08:00,1527.223,147.21,593
2026-07-18T19:28:27+08:00,1532.307,147.21,593
2026-07-18T19:28:33+08:00,1537.423,147.21,593
2026-07-18T19:28:38+08:00,1542.502,147.21,593
2026-07-18T19:28:43+08:00,1547.565,147.21,593
2026-07-18T19:28:48+08:00,1552.638,147.21,593
2026-07-18T19:28:53+08:00,1557.709,147.21,593
2026-07-18T19:28:58+08:00,1562.777,147.21,593
2026-07-18T19:29:03+08:00,1567.836,147.21,593
2026-07-18T19:29:08+08:00,1572.908,147.21,593
2026-07-18T19:29:13+08:00,1577.976,147.21,593
2026-07-18T19:29:18+08:00,1583.043,147.21,593
2026-07-18T19:29:23+08:00,1588.11,147.21,593
2026-07-18T19:29:28+08:00,1593.169,147.21,593
2026-07-18T19:29:33+08:00,1598.335,147.21,593
2026-07-18T19:29:39+08:00,1603.535,147.21,593
2026-07-18T19:29:44+08:00,1608.782,147.21,593
2026-07-18T19:29:49+08:00,1613.981,147.21,593
2026-07-18T19:29:54+08:00,1619.097,147.21,593
2026-07-18T19:29:59+08:00,1624.246,147.21,593
2026-07-18T19:30:04+08:00,1629.347,147.21,593
2026-07-18T19:30:10+08:00,1634.465,147.21,593
2026-07-18T19:30:15+08:00,1639.689,147.21,593
2026-07-18T19:30:20+08:00,1644.895,147.21,593
2026-07-18T19:30:25+08:00,1650.07,147.21,593
2026-07-18T19:30:30+08:00,1655.236,147.21,593
2026-07-18T19:30:36+08:00,1660.432,147.21,593
2026-07-18T19:30:41+08:00,1665.627,147.21,593
2026-07-18T19:30:46+08:00,1670.783,147.21,593
2026-07-18T19:30:51+08:00,1675.977,147.21,593
2026-07-18T19:30:56+08:00,1681.103,147.21,593
2026-07-18T19:31:01+08:00,1686.323,147.21,593
2026-07-18T19:31:07+08:00,1691.548,147.21,593
2026-07-18T19:31:12+08:00,1696.78,147.21,593
2026-07-18T19:31:17+08:00,1701.966,147.21,593
2026-07-18T19:31:22+08:00,1707.127,147.21,593
2026-07-18T19:31:27+08:00,1712.301,147.21,593
2026-07-18T19:31:33+08:00,1717.51,147.21,593
2026-07-18T19:31:38+08:00,1722.729,147.21,593
2026-07-18T19:31:43+08:00,1727.916,147.21,593
2026-07-18T19:31:48+08:00,1733.105,147.21,593
2026-07-18T19:31:53+08:00,1738.271,147.21,593
2026-07-18T19:31:59+08:00,1743.409,147.21,593
2026-07-18T19:32:04+08:00,1748.567,147.21,593
2026-07-18T19:32:09+08:00,1753.76,147.23,593
2026-07-18T19:32:14+08:00,1758.939,147.23,593
2026-07-18T19:32:19+08:00,1764.147,147.23,593
2026-07-18T19:32:24+08:00,1769.268,147.23,593
2026-07-18T19:32:30+08:00,1774.438,147.23,593
2026-07-18T19:32:35+08:00,1779.644,147.23,593
2026-07-18T19:32:40+08:00,1784.788,147.23,593
2026-07-18T19:32:45+08:00,1789.998,3112.94,593
2026-07-18T19:32:50+08:00,1795.291,3918.26,592
2026-07-18T19:32:56+08:00,1800.457,5450.39,592
2026-07-18T19:33:01+08:00,1805.511,5208.15,592
2026-07-18T19:33:06+08:00,1810.705,5208.15,593
